comment	Top_Class	HateSpeech_Confidence	Ofensive_Language_Confidence	Neither_Confidence
  spamming fuck moe  	offensive_language	0.17937255244873115	0.8203979337558616	0.00022951379540738436
yo el trucoooooooooooo	neither	0.03965243080938433	0.42143276488569903	0.5389148043049167
truck	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
truco 	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
mention  holdin onto  prime sub like doublelift holds onto flash	neither	0.04383961665714529	0.33706454033854366	0.6190958430043112
cohhgv cohhgv cohhgv cohhgv cohhgv cohhgv cohhgv	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
let go	neither	0.01806316484133749	0.39391011985298136	0.5880267153056813
wssun	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
letss go	neither	0.04276165647058889	0.34190019769565555	0.6153381458337556
thats  dyr	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
mention used   dumbs   aint streamin   	neither	0.04073557035191261	0.4090545464337897	0.5502098832142978
rpgepicsword	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
whats  loser	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
mention imagin	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
good music santa approves holidaysanta holidaysanta holidaysanta holidaysanta holidaysanta	neither	0.03881309873707306	0.33059625114881863	0.6305906501141084
fake animation trick   hair	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
ell truuuk	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
 hate soeach	hate_speech	0.8506971177962884	0.04335368827137609	0.1059491939323355
sup el truco	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
speech	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
trkback trkback trkback trkback trkback trkback trkgates trkgates trkgates trkgates trkgates trkgates trkgates trkg	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
el cucaracho	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
   puusyyy	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
trkhmm trkhmm trkhmm	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
sourpls sourpls sourpl	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
question  life 	neither	0.03520596087315879	0.4031340512863095	0.5616599878405317
toys  hairlin	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
 u mean starting soon	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
uncle trock teach us      	neither	0.2811480431674945	0.09470912479295737	0.6241428320395481
starz 	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
final	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
trkcreep trkgj trkgj trkgj trkgj trkgj trkgj	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
mention   attractive streamer  na	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
trick   humblest person   ever seen thats   chat always look    	neither	0.03943896849565862	0.36711278571196315	0.5934482457923782
ew trick brushes  teeth	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
 homie  arrived    lay  bed   noth	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
damm trick  looking buffed man	neither	0.03955100550062499	0.38179606549030953	0.5786529290090655
wassup	neither	0.33529425248498695	0.08556156890646638	0.5791441786085466
st time seeing 	neither	0.03826344607316347	0.3505694605015841	0.6111670934252524
come   stream idiot ment	neither	0.03802177135923689	0.35467131111766176	0.6073069175231013
vapen	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
trick n word  clips ahahahaha	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
lirikhs lirikcappi	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
sub wars today	neither	0.038152672326148676	0.31044331353193805	0.6514040141419134
mention show us cmonbruh	neither	0.11621222218637431	0.2387548512744217	0.645032926539204
stream  riot	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
yasu yasu yasu	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
mention go  clip	neither	0.04056087028212084	0.3342193714325283	0.6252197582853508
chiefs  patriots  halftime go cheifs	neither	0.04030341329115725	0.33332442494224007	0.6263721617666028
mention u mean neeko 	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
subwars   pushed back  tomorrow due  clash	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
start stream    go  sleep	neither	0.040514243284348966	0.33405722367641894	0.6254285330392321
 shit man  shit	offensive_language	0.041614447205280264	0.9583855465667964	6.227923322390338e-09
a	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
wa	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
 new yt channel	neither	0.042518845292137446	0.2543673895233716	0.7031137651844909
ekukaraca	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
 thats  schedul	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
mention seemsgood seemsgood seemsgood seemsgood seemsgood trihard	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
cokieee  u 	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
s s s 	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
 live boooy	neither	0.04891340716200846	0.3271222919257548	0.6239643009122369
harry potter song	neither	0.03908168559259023	0.33668180042193063	0.6242365139854791
ay	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
ay	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
ay	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
trick react wonder woman trail	neither	0.03803323693171677	0.35447671042991863	0.6074900526383646
truco	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
ey	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
trucooi	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
yur	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
wonder woman trail	neither	0.037556340153559443	0.3625708933566621	0.5998727664897785
 back truco	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
stream    sleep	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
let go	neither	0.01806316484133749	0.39391011985298136	0.5880267153056813
  facecam	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
 intro	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
ay el truco	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
trick    league god	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
 daawggg	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
kappa kappa kappa kappa kappa kappa kappa kappa	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
rip juici	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
el truco	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
ya	offensive_language	0.017331157930923866	0.7872544665869478	0.19541437548212848
boo	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
 bac	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
mention    bgm	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
 dawg	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
newtitle toys  tots charity stream day   matching gifted subs char	neither	0.03967621412590879	0.3238099682177645	0.6365138176563269
mention changed  title  toys  tots charity stream day   matching gifted subs charity	neither	0.03963667701239753	0.3249758181037532	0.6353875048838492
yoll	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
wasasssppppp	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
mention   earth would   	neither	0.038825742624437394	0.32512177009511445	0.6360524872804482
look    plebs lmaoo	neither	0.04205323381415506	0.3294818201174638	0.628464946068381
hello	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
react wonderwoman	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
mention wheres  godyr homi	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
afriad  showing hairline kekw	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
  el truco	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
godyr  dead  dud	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
 good  poss	neither	0.037820165765928906	0.33093776632913474	0.6312420679049364
  trick	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
yo	offensive_language	0.04010381111145228	0.5271105317972344	0.4327856570913131
mention ty   finally sleep	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
leggo	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
 headline today	neither	0.03670833772556013	0.28647033973868863	0.6768213225357513
el thruc	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
mention  busted  bank balance yesterday giving u  bit	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
santana trick	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
trick man whats 	neither	0.03958189764671276	0.3930575068531116	0.5673605955001757
christmas trap music kekw	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
trick   new yt channel	neither	0.042161935551982756	0.26345441547251847	0.6943836489754989
bro    plan  today	neither	0.037959506042665056	0.30737864509829604	0.654661848859039
crobert subscribed  tier   subscribed   months whaddup trick always happy  see  streamin	neither	0.03836529133591515	0.3643509495465808	0.5972837591175042
trklegend welcome back crobert   months   row thank  trklegend trklegend	neither	0.03914587391371802	0.3355923570942229	0.6252617689920592
crobert sub shared rewards   others  chat 	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
mention   able  pm 	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
quit fukcin yellin	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
chiefs  patriots  halftime go chiefs	neither	0.04006276903073342	0.33248877668835836	0.6274484542809082
trick    humble ment	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
palx discord	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
yo trick	neither	0.039668530230984295	0.42623452253294436	0.5340969472360715
trkcharity santahat clap	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
use udyr	neither	0.004683663156386073	0.4896546958069714	0.5056616410366426
supp omegalul rt	neither	0.03379021718883238	0.376637872738339	0.5895719100728285
mention okay give  two sec  msg 	neither	0.03985652783548059	0.32353070538296674	0.6366127667815528
supp lul	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
   free one 	neither	0.038075193626255444	0.3809296892844934	0.5809951170892512
   song	neither	0.038601720699969956	0.3448280572582511	0.616570222041779
yo trick	neither	0.039668530230984295	0.42623452253294436	0.5340969472360715
el trucooo	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
skater subscribed  twitch prime  subscribed   months 	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
trklegend welcome back skater   months   row thank  trklegend trklegend	neither	0.039192043701115585	0.3348087353085427	0.6259992209903418
     music	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
skater sub shared rewards   others  chat 	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
powerupl trkgasp  live trkgasp powerupr	neither	0.04891340716200846	0.3271222919257548	0.6239643009122369
   say  could find  playlist	neither	0.04331093127734557	0.2467607998109747	0.7099282689116797
 facecam	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
ad trick	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
trkgive trkha	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
cam  sleep	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
trick  next opera	neither	0.03852371937070634	0.34615194338310257	0.6153243372461912
mention  donate  stream elements	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
trkboomer best boomer   goddamn gam	neither	0.03838531784978772	0.32143370973493174	0.6401809724152806
s  moe	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
zyra op	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
el truco go rammmus gooo	neither	0.040491394076776634	0.333977775142431	0.6255308307807924
give us cam	neither	0.08193014159405856	0.3222097479882034	0.5958601104177381
babyjesus babyjesus babyjesus babyjesus babyjesu	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
babyjesus babyjesus babyjesus babyjesus babyjesus babyjesus babyjesus babyjesu	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
babyjesus babyjesus babyjesus babyjesus babyjesus babyjesus babyjesus babyjesus babyjesus babyjesus babyjesus babyjesus babyjesu	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
mention    tcs el papag	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
wuzq apppp	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
oh yea	neither	0.046804910670892125	0.2635056757852452	0.6896894135438627
hm	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
mention good evening man	neither	0.03899788732636299	0.3855790585028068	0.5754230541708301
cdizze y	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
  donation  k yesterday	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
lite  fuckin candle man	offensive_language	0.07366786201216463	0.9142552812724818	0.012076856715353586
guys    mus	neither	0.039333895611238866	0.33240113818976524	0.628264966198996
song name	neither	0.038830105554549986	0.3409517702390533	0.6202181242063967
hahahide hahahide hahahide hahahide hahahide hahahide hahahide hahahide hahahide hahahid	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
xingxiro  new total   bitssubs 	neither	0.04397633910300407	0.21624988618845756	0.7397737747085384
yo trick  gym	neither	0.0395973277042229	0.4036858321488305	0.5567168401469464
mention thanks   mobile lol	neither	0.03173103363664519	0.3577681138999388	0.610500852463416
albino  spent  days  hours watching trickg	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
pls show fac	neither	0.052334167653857414	0.26620545183856076	0.6814603805075817
mobile ment	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
mention mobile users subscribe   trkgood thank 	neither	0.039170747669334316	0.33517018454608494	0.6256590677845808
mention  hear  juice wrld	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
oh thats  sub	neither	0.04506601021573475	0.27703708596118193	0.6778969038230833
deep web christmas mus	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
  name   music	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
trick    clash today get rid  cookie   useless botlane jesus	neither	0.03835146706909222	0.3226961935952873	0.6389523393356206
donate ment	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
mention  song  current playing	neither	0.03908443621644388	0.3366351151565781	0.6242804486269781
rip juic	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
play    song	neither	0.03882142310702745	0.3410991340328932	0.6200794428600794
took rammus eltruco	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
yo trick    routine   gym  chest	neither	0.03953201457739864	0.3785837133823087	0.5818842720402926
  ur fken head 	neither	0.07717049226830673	0.35632429061068993	0.5665052171210033
ohagiman lost  points  roulette     points trkbad	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
rip juice 	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
yeah fr play  juice trolo	neither	0.02547849572562516	0.4260434953572411	0.5484780089171338
hey trick   beat jump king yet  dlc  whatev	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
wasup trick hows  hangin today	neither	0.038358498068327494	0.3136738385316505	0.647967663400022
diickktrueg	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
wuz apppp	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
yo   tried pull  killer back workout	neither	0.03954124068693866	0.382525691647701	0.5779330676653602
rip juice 	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
el	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
 sure drugs  alcohol	neither	0.034162031484073686	0.4530078223775741	0.5128301461383523
wait wtf juice wrld	offensive_language	0.04234900015996862	0.5812531225749862	0.37639787726504503
thurck	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
mention dont ever sing  trklul	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
ho ho ho mothertrick	offensive_language	0.013321108536384277	0.8771497931721385	0.10952909829147721
wutface wutfac	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
mention  voice   melodic 	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
fan  morocco	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
yo chat   kappa mod  wanna send trick  holiday cheer    read   greetings click    donations go  toys  tots  trkhyp	neither	0.03997874505071016	0.3603541908298312	0.5996670641194585
mention sup bud	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
mention   played mcc yet	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
mention pogu	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
mention would  play  juice wrld	neither	0.038883165557031044	0.32560262233970616	0.6355142121032628
omg  trikegram	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
trickg trkrat	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
  peped look like    chat monkas cmonbruh	neither	0.056014735979254784	0.34878277517468387	0.5952024888460614
seemsgood  wanted  say thank   helping  cause    good thing  im  marine  put  lot  effort     community every year hashtag	neither	0.037701741866889335	0.36359037499276503	0.5987078831403457
use  bowser boy	neither	0.008321970683418384	0.45678582828848896	0.5348922010280927
lokiethebug cheer shared rewards   others  chat 	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
yo  love  song	neither	0.035235377548993724	0.4533285986448927	0.5114360238061134
trkwow	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
last day   subscription  im deadass  broke  renew 	neither	0.03920384729460658	0.34294445123410866	0.6178517014712848
u play  instrument  ment	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
mention  dogshit	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
pah	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
play  dog	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
mention   oyu say  could find  playlsit	neither	0.04363455413852574	0.23954322237217487	0.7168222234892994
play one juice song	neither	0.038166290100319133	0.3688503702516624	0.5929833396480184
mention playing clash today	neither	0.03830784619109989	0.31288199068470196	0.6488101631241983
mention senin amk	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
   giving bits boi	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
mention yoo trick try rammus toplane   badass champ	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
mention cause hes   green screen	neither	0.038940056407950834	0.3339235587121383	0.6271363848799109
el truko	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
trick lets say  playing dog mid   ap like veig    build	neither	0.044928945053106704	0.3471048792150649	0.6079661757318285
mention ne sovyorsun  adama orosbu cocugu	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
ty hahareindeer mention 	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
mention  tricks discord  find 	neither	0.043487494592146736	0.2428282280445406	0.7136842773633126
 bit master  trkp trkp trkp trkp	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
yo trick	neither	0.039668530230984295	0.42623452253294436	0.5340969472360715
mention  play ww top	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
ap udyr leggo trick	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
udyr top lane	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
   christmas scrap     youngster said	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
  play  juice wrld	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
cheer cheer cheer cheer cheer  da kids man rip juice	neither	0.046516582993489736	0.37546392415327695	0.5780194928532333
ogbignasty cheer shared rewards   others  chat 	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
amumu toplane stronk pick ment	neither	0.047467921179891875	0.194345496174574	0.7581865826455341
play lucid dreams pepehand	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
hello trick 	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
crit godyr	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
mention yo truk time  unbench	neither	0.038223093894317973	0.4341948086941106	0.5275820974115716
mention   think bork would  better  sanguine  trundle since    v  much splitting	neither	0.03666732836081719	0.32147353411996044	0.6418591375192224
como estas truco	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
andapoopy subscribed  tier  	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
andapoopy  subscribed trklegend trklegend	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
andapoopy sub shared rewards   others  chat 	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
jc subscribed  twitch prime  subscribed   months 	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
trklegend welcome back jc   months   row thank  trklegend trklegend	neither	0.03914587391371802	0.3355923570942229	0.6252617689920592
jc sub shared rewards   others  chat 	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
mention   pm    sec   quest	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
mention    clash today get rid  cookie   useless botlane jesus	neither	0.03835432722514383	0.32271600359167624	0.63892966918318
hiimsovi discord	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
dont   pussy  pick  fawg nasus jung	offensive_language	0.00490410297358048	0.9950915531893746	4.3438370450030724e-06
   listen   playlist  yesterday playlist 	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
maybe kayne	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
mention okay   msg       accepted  server	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
 need  link   trap plea	neither	0.039317350692491024	0.32923843276464015	0.631444216542869
powerupl datsheffy powerupr good games   poor pls god powerupl datsheffy powerupr	neither	0.03894344286648716	0.33055141982570446	0.6305051373078083
  hall   mountain king   christmass song	neither	0.03912086321478106	0.336016853927906	0.624862282857313
rolling time babi	neither	0.03810081768489424	0.3533296886767855	0.6085694936383204
rammus   bs  fun  play late gam	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
trick   live   mins  sec	neither	0.042969654555723706	0.3291666210014131	0.6278637244428631
guys   rank	neither	0.039327835343262854	0.33250399675335723	0.6281681679033798
mexicanpanda subscribed  twitch prime 	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
mexicanpanda  subscribed trklegend trklegend	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
mexicanpanda sub shared rewards   others  chat 	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
mrgulasch subscribed  twitch prime 	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
mrgulasch  subscribed trklegend trklegend	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
mrgulasch sub shared rewards   others  chat 	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
b  b   grams lmao	neither	0.038332321439096796	0.3494004657913142	0.6122672127695891
 rammus  rammus  rammus  rammus  rammus  rammas  rammus  rammus  rammus  rammus  rammus  rammus  rammas  rammus  rammus  rammus  rammus  rammus  rammus  rammas  rammus  rammus  rammus  rammus  rammus  rammus  rammas  rammusno rammus  rammus  rammus  rammus  rammus  rammas  rammu	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
mention    get  playlist	neither	0.038972253425977335	0.3385391498845484	0.6224885966894742
baby  grams kekw	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
play udyr	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
mention   matchup  need  pick rammu	neither	0.04401081960623145	0.24768568348129627	0.7083034969124722
mention  girls name el tricka 	neither	0.027203479393307865	0.40322115759963867	0.5695753630070534
thanks   hahadreidel ment	neither	0.035884468650613	0.3004919205142699	0.6636236108351171
mama  made 	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
sojumasta subscribed  tier   subscribed   months currently    month streak love  charity streams keep   good vib	neither	0.037741286861239856	0.3369461461155257	0.6253125670232346
trklegend welcome back sojumasta   months   row gawdamn trklegend trklegend trklegend	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
sojumasta sub shared rewards   others  chat 	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
  doge	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
thanks   hahashrugleft ment	neither	0.035884468650613	0.3004919205142699	0.6636236108351171
 facecam	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
rammus rammus rammus rammus rammus rammus rammus rammus rammus rammus rammus rammus rammus rammus rammus rammus rammus rammus rammus rammu	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
wassup ment	neither	0.33529425248498695	0.08556156890646638	0.5791441786085466
pepejam pepejam pepejam pepejam pepejam pepejam pepejam pepejam pepejam pepejam pepejam pepejam pepejam pepejam pepejam pepejam pepejam pepejam pepejam pepejam pepejam	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
wassup	neither	0.33529425248498695	0.08556156890646638	0.5791441786085466
syeranox lost  points  roulette     points trkbad	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
 cane	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
 stream spams weird holiday mus	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
irelia thinks   top lmao	neither	0.03832522800496368	0.349520859880941	0.6121539121140953
 gamble 	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
mention udyr  easy champ	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
 kinda weirdchamp	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
mention udyr  easy champ	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
mention asked        asked  naked photos dont listen  	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
mention udyr  easy champ	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
heyguys heyguy	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
el trolo	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
 subewars today gug	neither	0.03670833772556013	0.28647033973868863	0.6768213225357513
el trol	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
heim top	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
mention    listen   playlist 	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
irelia thinks   top lmao	neither	0.03832522800496368	0.349520859880941	0.6121539121140953
u d	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
  trockj	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
mention udyr  easy champ	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
mention fix ur mic  listen  u    left speak	neither	0.053803668748732006	0.3254403067201889	0.620756024531079
mention said     said  like    	neither	0.04946717381728669	0.3449967329498826	0.6055360932328309
mention udyr  easy champ	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
 el trollo	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
mention  pm 	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
mention udyr  easy champn	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
peepoarr	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
el rey de los trol	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
 pogu	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
peepod hyperclap	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
moe hates kids 	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
moe lul	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
el trolooo	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
shots fir	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
hardcorehenry lost  points  roulette     points trkbad	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
k   days	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
troll k	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
toys  thots	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
trkmoedusa trkmoedusa trkmoedusa trkmoedusa trkmoedusa trkmoedusa trkmoedusa trkwave trkwave trkwave trkwav	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
gamble 	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
shadowjesus subscribed  twitch prime  subscribed   months currently    month streak suckamah	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
trklegend welcome back shadowjesus   months   row gawdamn trklegend trklegend trklegend	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
shadowjesus sub shared rewards   others  chat 	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
lul feelsbadman	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
mention    roulette  least  points	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
